year,area,product,client,rpi,t1_csi_res,t1_csi_core,t1_csi_comm,t1_csi_total,t1_cci_res,t1_cci_core,t1_cci_comm,t1_cci_total,t2_csi_res,t2_csi_core,t2_csi_comm,t2_csi_total,t2_cci_res,t2_cci_core,t2_cci_comm,t2_cci_total,c_csi_res,c_csi_core,c_csi_comm,c_csi_total,c_cci_res,c_cci_core,c_cci_comm,c_cci_total,d_csi_res,d_csi_core,d_csi_comm,d_csi_total,d_cci_res,d_cci_core,d_cci_comm,d_cci_total,q1_csi_res,q1_csi_core,q1_csi_comm,q1_csi_total,q1_cci_res,q1_cci_core,q1_cci_comm,q1_cci_total,q2_csi_res,q2_csi_core,q2_csi_comm,q2_csi_total,q2_cci_res,q2_cci_core,q2_cci_comm,q2_cci_total
2023,d,tv,d,2,4.17086967266986,5.2965211445332665,5.244990494457755,4.90412710388696,4.423174882995318,4.888120059608022,3.9259387103512355,4.412411217651525,5.60359855594797,4.8828833197924215,6.337620282493798,5.60803405274473,5.370016148891534,5.052302270495089,3.920309263293595,4.78087589422674,4.872920372912074,6.456818066278757,6.559988352586694,5.963242263925841,5.58765123644727,6.004904745616454,5.3529634006207685,5.64850646089483,5.877108748588675,6.988738029884689,6.45950738700398,6.441784721825782,6.201505170705309,6.213678576832396,4.670594492434781,5.695259413324162,6.651681169033015,7.054767152502927,7.227025169073839,6.977824496869926,6.791914873277891,5.878393540864553,5.31380745714717,5.994705290429871,4.801727676033609,5.218668217245347,4.731866763176569,4.917420885485175,4.527564773135341,5.51257553068729,4.8123272480081125,4.950822517276914
2023,d,tv,c,2,6.565175650823884,5.728045830461292,6.701400589781665,6.331540690355614,5.175772104850025,4.86889114026284,6.10824976676904,5.384304337293969,5.976008300004717,6.56304163446011,5.461927053469483,6.00032566264477,4.169718113924948,5.393757527751735,4.663789892611579,4.742421844762753,4.96275388765181,4.473431399399985,4.714209152282419,4.716798146444738,4.202999116030824,3.952501441791934,4.4142976735290445,4.189932743783935,6.471131761344873,5.90355879951196,5.396312588342377,5.923667716399737,7.186817841309941,5.284596660446638,7.225235619194847,6.5655500403171425,4.662173910936914,4.561982738508698,6.6380121477394445,5.287389599061686,4.457083071368951,4.939738066214176,5.732528172937739,5.043116436840289,3.9474424108421173,3.8313195853915456,4.745447021389422,4.174736339207695,3.9989387355811115,5.265908707455387,3.6607339169560476,4.308527119997515
2023,t2,tv,a,4,8.441060621950044,7.782317995962949,9.140690041177088,8.454689553030027,7.747539056960126,7.499988231773427,7.597657150174157,7.615061479635904,6.716488311682756,7.070184397063299,7.260580019098385,7.01575090928148,6.035713493472242,6.353652848261752,6.168352554506762,6.185906298746918,9.32263666094064,9.051991758485554,9.358099599858535,9.24424267309491,7.616142889189753,8.234416732325231,7.784830004967601,7.878463208827529,7.4058390500836735,6.920459017456328,7.001538754497554,7.109278940679185,6.7421874985278505,7.7143822570211675,6.583217701964096,7.013262485837704,8.084953811395236,8.300716411969466,8.512916691313215,8.299528971559306,7.455273927424387,7.917744782218552,9.475927803234509,8.28298217095915,7.4505571690552745,7.574944916945567,6.731559306796156,7.252353797599,7.8870637098878555,7.079208685717275,6.8181542830779645,7.261475559561032
2023,t1,스마트폰,b,4,6.897263836895369,7.826332695756286,7.197902758691632,7.307166430447762,7.7003971752397025,7.313877584062861,8.50293929612712,7.839071351809895,6.779085070827698,6.14146139792546,5.8998675008038735,6.273471323185677,5.022351089317079,7.041985904167262,8.414262299262456,6.8261997642489325,6.870441555668077,6.713176679247923,7.559869363613846,7.047829199509948,6.520185111796394,6.2569528658367055,6.314080684670724,6.363739554101275,7.87384118132823,7.781164518751189,6.858811399684517,7.504605699921313,6.269733740986178,6.869058408858747,6.583952963368199,6.57424837107104,7.403845046256724,7.5801850486616855,8.110372400415242,7.698134165111218,8.246692559187956,8.491845835270347,8.524169141275653,8.420902511911319,10.0,8.655570893854378,7.57006270132949,8.741877865061289,8.925294627509693,8.500502240195758,9.774840467273542,9.066879111659665
2023,q2,tv,a,3,5.699572999573877,5.872611694260352,4.125856696108405,5.232680463314211,5.605225359137779,6.197346176788236,6.312706222445458,6.038425919457158,6.129834573004094,5.5576123750068325,5.8568148837282825,5.848087277246403,6.287287913706902,6.034080213131741,7.816432673477724,6.712600266772122,6.754927111051121,7.100659199691773,7.220544261929768,7.0253768575575535,7.640244585476304,6.322004154423943,8.525414578750528,7.4958877728835915,6.694220468237649,6.969956819600776,6.707657853066778,6.7906117136350685,6.33721587175422,6.017902514853809,7.182839176850501,6.512652521152844,5.772313289915876,6.78248752927454,7.084625464025226,6.546475427738547,6.095093074677053,6.704104006121895,6.578893975697583,6.459363685498843,7.922199072073241,7.447964397503492,6.3894120189456025,7.253191829507446,6.447312874951981,6.538054592210839,6.3587792519323605,6.44804890636506
2023,d,tv,a,1,5.006571592711422,4.263490546479982,4.841182939152474,4.703748359447959,3.7899122745845863,3.1002522078363817,3.1215956092973913,3.3372533639061195,4.495882642693115,3.934561278682686,5.142027510990878,4.524157144122227,4.260174122702623,4.761709773982496,4.731896200400414,4.584593365695177,3.6022024020833707,3.9074962949449916,3.8360891736110507,3.7819292902131374,2.273807362953561,2.831594373650323,3.5377005164797883,2.881034084361224,5.700865112791048,3.802698382702219,4.558508765285133,4.687357420259467,4.361089286255112,4.430211716826747,3.7616761635340907,4.184325722205316,6.1310822991455645,4.01965697914865,3.7855133410763377,4.645417539790184,5.154571224293124,4.007997720850613,6.62929477740089,5.263954574181542,2.6315331122025833,3.806515934773553,3.340742242771572,3.2595970965825694,3.92335677502309,3.770432022838248,3.294526398839541,3.6627717322336264
2023,c,스마트폰,b,3,7.860915179766386,7.8706748340035,7.277354758175611,7.669648257315166,6.172856919497592,7.509956411479856,8.375657539177976,7.352823623385142,7.2481553185208645,6.365603956620422,7.704739287198458,7.106166187446582,7.279224809552419,6.235002636308451,5.554639682169171,6.356289042676681,6.510628461599054,6.8794029133652295,5.978690884865356,6.456240753276546,6.938896707066924,6.728135800073393,6.044655639119164,6.570562715419826,6.552767766828896,6.400105770695654,7.34961871496142,6.767497417495323,6.2813250006679695,6.647965200931318,5.521159435496883,6.150149879032057,8.217261136768565,7.137104186596828,8.412871844308691,7.922412389224694,7.535730985505268,7.638179729468782,8.728604648676495,7.967505121216848,6.917401929462061,6.360887425328294,5.840851326412639,6.373046893734332,6.017243683758406,6.245193260722697,5.325508397368759,5.862648447283287
2023,t2,스마트폰,d,3,6.126802643703873,7.934131335972439,7.403451497873579,7.154795159183297,6.234502772578292,5.185288082000831,7.46320476487538,6.294331873151502,6.4955296721264215,5.588275616951259,7.715182031546666,6.5996624402081165,7.352487949545387,7.321074041675626,5.18882545422067,6.620795815147228,6.634168632720061,6.206803805471816,5.165383598867989,6.002118679019955,4.559238752433782,5.731312972689435,6.4290102906820294,5.573187338601748,7.130128066104775,8.77499338374541,7.1031587650234504,7.669426738291212,8.32785778838551,7.660048974898402,6.557359317829589,7.5150886937045,7.752307462430688,8.886236977068389,8.062335449424168,8.233626629641082,7.570209770004676,7.55130563951191,9.39718431501371,8.172899908176765,5.416537879491624,7.001850771284067,4.414500622460087,5.610963091078593,6.483280602083741,5.2821747719012535,5.440410037248487,5.73528847041116
2023,t2,tv,c,1,2.8669811661683537,4.26452543625607,4.747205575669325,3.95957072603125,3.7150816420994652,3.718708640921239,4.351548767898573,3.9284463503064253,3.8477926123624795,3.2384366851492437,3.0628366451713345,3.3830219808943522,3.887892973637844,2.549915965578463,2.0415086403582374,2.826439193191515,4.198804532979499,4.759970028869668,4.337065358326142,4.4319466400584355,2.253022388801744,2.880821899355833,2.797388211120865,2.6437441664261474,4.991516825711151,4.034903625262281,3.5981913739361864,4.2082039416365395,2.977453238410104,4.30025558928753,3.4657822327759775,3.581163686824537,3.313535073675313,3.6202885374727827,2.710345253757192,3.2147229549684293,4.593618452725457,3.6381903697662787,4.723862474787061,4.318557099092932,4.16545727865605,3.7563040395768192,5.0234465772380785,4.315069298490315,3.9305379902082134,5.059421056402087,4.154818762325003,4.381592602978434
2023,t1,tv,b,2,4.217546122974732,4.66095595661156,4.201361995597028,4.359954691727773,3.6584868111121027,4.387641499410762,4.7323238036033315,4.259484038042065,4.522830056667676,5.130836770618925,5.748286381044369,5.133984402776989,5.3907679917951645,4.719511872635638,4.158564128774773,4.756281331068525,6.225400660312434,6.2323763040763085,5.75660688612129,6.071461283503344,6.531601305777162,5.513222556835607,5.555415785904992,5.86674654950592,5.240766731870702,5.105454913249195,6.434830293771288,5.593683979630395,4.321493606594695,4.6655690604163995,4.890240325672917,4.625767664228004,6.737123434497001,6.384474405296999,5.002699310401747,6.041432383398582,5.729060612991348,5.1003990707766205,5.505501256157885,5.444986979975284,4.68537306688688,5.106841582617457,3.823706648500992,4.538640432668443,4.096543307438434,2.5958676616261984,3.669181700538374,3.453864223201002
2023,q2,자동차,c,4,9.918708198311435,9.130524528805381,8.165712027876713,9.071648251664511,6.777409505433719,8.90467716521512,5.099055512064691,6.927047394237843,5.988961152665622,6.217823669254592,6.436683146890453,6.214489322936889,7.1787496615676725,6.320715860018706,6.943603314609568,6.8143562787319825,6.336299907073505,7.25590892410834,6.351910082071749,6.648039637751197,6.4582725956630895,6.471809399679138,7.253381763456066,6.727821252932764,7.462769487057726,7.256244064859511,7.206394120198755,7.308469224038665,5.619806549215488,7.342293314466016,7.338297839696192,6.766799234459232,8.160243178188974,8.444002927702327,9.172090043279907,8.592112049723736,8.020835524831567,8.23880669496754,9.548059676926108,8.602567298908404,7.530403722686895,7.676803928384892,6.693881650810023,7.30036310062727,7.056911828235581,6.4625463400714,5.834397654344704,6.451285274217228
2023,d,모니터,b,1,4.786178823540623,4.810665522803291,4.943258186131836,4.846700844158583,3.245184037635903,3.4735095941298075,4.020937135593935,3.579876922453215,2.6539237523714316,3.0344428113845363,3.447064909254432,3.0451438243367996,2.4641246414889064,3.4928239201638904,1.704971593529092,2.5539733850606297,3.023347516971066,4.2508922968953184,4.51660087368467,3.9302802291836847,4.01548152494211,3.7845400326604866,4.527310456411628,4.109110671338075,4.157482888398522,3.662491275019525,1.910445939073219,3.2434733674970886,3.117438065729373,2.414354716077395,2.563519314561415,2.6984373654560607,4.816118499234712,4.191839523854179,5.724106061930823,4.910688028339904,4.31169114411043,3.6030099265884568,4.067868190159488,3.9941897536194584,3.614688901993685,4.911221355684014,4.4671026823401165,4.331004313339272,4.618450359864903,5.0631967085136065,4.686502468228451,4.789383178868987
2023,q2,노트북,b,5,9.31913716161371,10.0,10.0,9.773045720537903,9.815763414476827,10.0,9.753901629980563,9.85655501481913,9.689616370027922,9.729168822616863,8.628598530442758,9.349127907695847,9.282155789025671,8.078112211750609,8.903844609911639,8.754704203562639,8.632217415428036,9.02238911316417,9.472271980170836,9.042292836254347,7.937485157589999,7.948941748710534,9.375750308336215,8.42072573821225,7.877513525105356,7.990084602507989,7.705744576264188,7.857780901292511,8.409923889798486,8.162648634282391,7.459195687673503,8.010589403918127,10.0,8.438780130582568,8.764727641080583,9.067835923887717,9.099998847104477,8.178597422407663,9.804200020277918,9.027598763263352,8.594116842280974,7.286285995114836,10.0,8.626800945798603,7.66299665331816,8.432405104766488,9.203659365121265,8.433020374401972
2023,c,노트북,a,5,10.0,10.0,10.0,10.0,9.022976599707734,9.30833310457536,9.11267834824906,9.14799601751072,9.734204671211728,8.662651897452477,8.850512350521505,9.082456306395237,7.795499803891764,8.510283517175749,9.747235978777658,8.684339766615055,7.860110193619937,9.530297868006999,9.472366539281024,8.954258200302654,9.00627177779128,9.6155673242688,9.896218866245958,9.50601932276868,9.722117561498166,9.202832627695702,8.304296196515784,9.076415461903217,9.946772184401782,9.023123344133381,6.899194270208621,8.623029932914594,9.001132495452241,8.92958247827764,7.857090430146345,8.595935134625408,8.471485383115482,8.344909045401998,8.911563813917928,8.575986080811802,8.448224057647868,7.980497529558885,9.754507114838782,8.727742900681845,7.506559667470357,8.85756181507162,7.637310502282846,8.00047732827494
2023,q2,tv,a,3,6.414462400600622,6.5865133763038965,5.613463118692378,6.204812965198966,6.160760314543941,7.5532464349847634,7.371734963137612,7.028580570888772,6.7834394973717975,6.866519972188609,7.108094742405551,6.919351403988653,5.112344785476342,6.633109160350192,4.349541257937279,5.364998401254604,8.198830600698669,7.657112220334901,9.423195027177101,8.42637928273689,7.560750632855768,8.129469888029373,6.3772754330792925,7.35583198465481,6.296399292145909,6.53193495473362,6.14930370356286,6.32587931681413,5.432288569466153,5.896965038714178,4.939091345173286,5.422781651117872,6.994558804720717,8.106434051912505,7.023783631590657,7.374925496074627,6.3123382155565775,6.612702896655898,5.886432946654686,6.2704913529557205,5.778601756810486,5.625236518276247,5.673445965108553,5.6924280800650955,7.475007007035975,5.767518123403754,5.348677475108203,6.197067535182644
2023,q2,노트북,c,2,3.64993787303359,5.942787697998688,4.268160032358747,4.620295201130342,4.714368153102878,5.98148026405682,6.490365197830894,5.72873787166353,4.4604109345328435,3.8132334818230946,4.890733012612039,4.3881258096559925,4.873699321427812,4.356774675930996,4.634233701855851,4.621569233071553,3.903529195296401,3.6266190035530568,4.879757533149856,4.136635243999772,3.7623609205149187,4.247663498604718,4.7615079557545705,4.257177458291403,4.0120275399575105,4.712471282531407,3.646154880518927,4.123551234335949,5.129007661301154,5.042260420586957,5.0182654662003285,5.0631778493628135,7.552727599094333,6.448197269466238,7.417491238851655,7.139472035804076,6.868612469747441,6.4637073431284655,6.997664195211417,6.7766613360291075,3.649930302413375,5.273906188022094,4.574352600922564,4.499396363786011,4.493261037561037,4.3474919915290915,6.301786579424985,5.047513202838371
2023,t2,노트북,a,1,5.188844432373956,4.1274796856845875,4.081559297933955,4.4659611386641656,5.591129676470756,4.135496587249827,4.495952020408558,4.740859428043048,2.3089240235756514,2.8276747003341556,2.8884197807139285,2.675006168207912,2.7437885439243677,2.2541312502796242,2.1926729275344883,2.3968642405794935,3.274238400415884,4.21592428099189,3.9517800557244116,3.8139809123773953,3.8794524312650998,2.2541343612479676,3.4081358848127135,3.1805742257752603,4.016304765044332,4.754885226937174,2.5774956863673717,3.782895226116292,3.6847547868476966,3.1442648079122533,4.118567715449192,3.649195770069714,4.429693165934611,4.606380439939944,5.874036322499354,4.970036642791303,1.6990568339560728,3.78133500192779,5.6784068151739735,3.719599550352612,4.082652691916217,4.889159038625204,4.520229591223426,4.497347107254949,3.58727471440795,4.720909583656781,5.856367009637891,4.721517102567541
2023,t2,tv,c,3,7.742263774964156,7.501675798315279,7.56659484285816,7.603511472045866,8.4136496478972,7.198956578355811,8.612374520401511,8.074993582218175,7.643143648601468,6.10012032378273,8.188767476544298,7.310677149642832,5.800557575088967,6.298160378190846,7.756632272517579,6.618450075265797,7.173956138207263,5.519744816247021,5.722254268959006,6.138651741137764,5.894947013489835,6.503793732150128,5.827828872791407,6.07552320614379,6.007949318881516,7.007761713018519,6.020264633652756,6.34532522185093,6.081271020273744,6.316611118106483,6.337472868851228,6.245118335743818,6.155863866111536,5.897204605345806,4.547602279168043,5.533556916875128,5.2708341369781495,6.849009737208367,4.365594988652434,5.495146287612983,7.622066251074497,6.14003150416334,7.031708020461817,6.931268591899884,7.310048890923101,6.230732605078747,6.359041294192282,6.633274263398043
2023,d,노트북,c,3,8.379849663350745,6.510703231099214,7.878176151834324,7.589576348761427,7.674932465064133,6.876575356082913,6.863960781901794,7.138489534349613,4.694591739698096,5.726819948211279,5.353030267603723,5.258147318504366,7.09388338166258,5.9507834439044975,6.2618401735525975,6.435502333039892,7.4550966282379365,6.564851038348744,6.7011847808482266,6.907044149144969,5.684989718243378,6.81244624156903,6.871016682373983,6.456150880728797,6.398844719276728,7.298236910869471,6.430890501808699,6.709324043984966,7.114148811692322,7.362355229136854,9.625175332020081,8.033893124283086,6.1772568452104,6.684594813760001,6.320534122853139,6.39412859394118,4.869459446097352,6.548235998106239,5.984345217174662,5.800680220459417,6.483373505980967,5.848040519100569,7.162478859889455,6.49796429499033,5.9435884503639,5.555126206467306,6.2903998466852284,5.929704834505478
2023,q1,tv,e,3,6.803239383960043,7.713427959844192,8.005123841744208,7.507263728516148,6.699131161137437,6.427893815775121,6.32113464923911,6.482719875383889,6.8801296652166535,5.878058021061431,4.999488331598679,5.919225339292254,5.740218131346955,5.204429525535745,3.7867334033139306,4.910460353398878,6.15686375878991,5.612943385192287,7.03396983396615,6.267925659316116,5.6416562659967795,6.119250510524279,7.531227183158924,6.430711319893327,6.828732845805951,6.401583672518899,6.1621829005368705,6.464166472953907,5.397564963205996,5.712918126630971,6.99817475067766,6.036219280171543,8.513998612539982,7.414845114962982,5.903737170280272,7.277526965927746,7.786096188248518,6.604717245363841,7.740355951319038,7.377056461643799,6.497068098736326,5.6069733705625975,5.198042977693879,5.767361482330934,6.555598382946955,4.954131444276442,5.340190475037456,5.616640100753617
2023,d,노트북,a,5,9.395910403719146,9.224904786875344,9.827900655792131,9.482905282128874,8.554367175991139,8.421203398258266,10.0,8.991856858083134,8.84181492644101,9.763280126360346,10.0,9.53503168426712,9.478368864350124,9.60100019862329,8.85822441519353,9.31253115938898,9.749479586548773,10.0,8.71437845679502,9.487952681114598,9.432627539788099,8.629290764936266,10.0,9.353972768241455,10.0,8.133882806139523,9.839840383441437,9.324574396526987,9.37245208966861,8.851459448663068,10.0,9.407970512777226,9.40498429256364,10.0,9.784720528473361,9.729901607012334,8.296326149846307,8.96529121156309,9.559508530213812,8.940375297207735,8.553492424303577,9.218619238153924,8.923148705451094,8.898420122636198,8.411717869035924,8.749388452978938,9.469141483180604,8.876749268398488
2023,t1,tv,a,4,8.21733128835182,7.7473719600970625,8.314101368989302,8.092934872479395,7.641201264332919,7.936382983736422,9.616634267229587,8.398072838432975,8.077165761482291,7.630482461483243,6.959770877276783,7.555806366747439,7.858234384257814,8.118317445092938,9.047657691426954,8.34140317359257,8.863173892949066,8.816148145976644,7.234459380211087,8.304593806378932,8.682502510759258,8.720932892628511,8.625891838858703,8.676442414082157,6.925465670506615,8.223473641966637,8.475430613015892,7.874789975163047,8.017791262031418,8.136193687288833,8.189142151077064,8.114375700132438,8.988145587179645,8.153267057386715,8.130047955255968,8.423820199940776,9.3158243788135,8.229279270038152,7.680393852453598,8.40849916710175,8.498688735265784,6.578009227099847,5.404349371212174,6.827015777859269,8.621594779446818,7.421950506326919,6.762498720286739,7.602014668686826
